Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
7844348,De 13 ½ levens van kap'tein Blauwbeer,Walter Moers,"Moers, Walter","","=""9045016583""","=""9789045016580""",3,4.30,"","","","",1999,2016/03/19,2016/03/15,"","",read,"","","",1,0
28513813,Reasons to Stay Alive,Matt Haig,"Haig, Matt","","=""1782116826""","=""9781782116820""",0,4.07,Canongate Books,Paperback,259,2016,2015,"",2016/03/16,to-read,to-read (#26),to-read,"","","",0,0
251633,The Invincible,Stanisław Lem,"Lem, Stanisław",Wendayne Ackerman,"=""0283979623""","=""9780283979620""",3,4.15,Sidgwick & Jackson (London),Paperback,223,1973,1964,2016/03/15,2016/02/18,"","",read,"","","",1,0
11247833,Elementaire deeltjes,Michel Houellebecq,"Houellebecq, Michel",Martin de Haan,"=""9029522321""","=""9789029522328""",2,3.80,De Arbeiderspers,Paperback,343,2001,1998,2016/03/11,2016/03/07,"","",read,"","","",1,0
7093648,The Zombie Combat Manual: A Guide to Fighting the Living Dead,Roger Ma,"Ma, Roger","","=""0425232549""","=""9780425232545""",4,3.85,Penguin Publishing Group,Paperback,320,2010,2010,"",2016/03/08,"","",read,"","","",1,0
5113,Franny and Zooey,J.D. Salinger,"Salinger, J.D.","","=""0316769029""","=""9780316769020""",0,3.96,Back Bay Books,Paperback,201,2001,1957,"",2016/03/06,to-read,to-read (#25),to-read,"","","",0,0
1078,"The Good Earth (House of Earth, #1)",Pearl S. Buck,"Buck, Pearl S.","Stephanie Reents, Cynthia Brantley Johnson","=""1416500189""","=""9781416500186""",0,4.00,Howard Publishing Co,Paperback,418,2005,1931,"",2016/03/03,to-read,to-read (#24),to-read,"","","",0,0
7029563,Zendegi,Greg Egan,"Egan, Greg","","=""1597801747""","=""9781597801744""",2,3.47,Night Shade Books,Hardcover,278,2010,2010,2016/02/28,2016/01/20,"","",read,"","","",1,0
414999,Childhood’s End,Arthur C. Clarke,"Clarke, Arthur C.","","=""""","=""""",4,4.12,Del Rey Books,Mass Market Paperback,224,1987,1953,2016/01/08,2016/01/07,"","",read,"","","",1,0
6298297,De eenzaamheid van de priemgetallen,Paolo Giordano,"Giordano, Paolo","Mieke Geuzebroek, Pietha de Voogd","=""902343496X""","=""9789023434962""",3,3.64,Cargo,Paperback,318,2009,2008,2016/03/02,2016/02/29,"","",read,"","","",1,0
70535,"2001: A Space Odyssey (Space Odyssey, #1)",Arthur C. Clarke,"Clarke, Arthur C.","","=""""","=""""",4,4.17,Roc,Paperback,297,2000,1968,2016/02/29,2016/02/26,"","",read,"","","",1,0
40102,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,"Gladwell, Malcolm","Barry Fox, Irina Henegar","=""0316010669""","=""9780316010665""",4,3.96,Back Bay Books,Paperback,296,2007,2005,"",2015/12/04,"","",read,"","","",1,0
7120945,The Broom of the System,David Foster Wallace,"Wallace, David Foster",Duke Riley,"=""0143116932""","=""9780143116936""",2,3.85,Penguin Books,Paperback,467,2010,1987,"",2015/12/04,"","",read,"","","",1,0
38180,On the Beach,Nevil Shute,"Shute, Nevil","","=""""","=""""",4,3.97,House of Stratus Ltd,Paperback,296,2002,1957,"",2015/12/04,"","",read,"","","",1,0
11127,"The Chronicles of Narnia (The Chronicles of Narnia, #1-7)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""0066238501""","=""9780066238500""",4,4.28,HarperCollins,Paperback,767,2014,1956,"",2015/12/04,"","",read,"","","",1,0
20588698,"Not That Kind of Girl: A Young Woman Tells You What She's ""Learned""",Lena Dunham,"Dunham, Lena",Joana Avillez,"=""081299499X""","=""9780812994995""",1,3.29,Random House,Hardcover,265,2014,2014,2016/02/25,2016/02/13,"","",read,"","","",1,0
4406,East of Eden,John Steinbeck,"Steinbeck, John","","=""0142000655""","=""9780142000656""",4,4.42,Penguin Books,Paperback,601,2002,1952,2016/02/24,2015/12/04,"","",read,"","","",1,0
7176578,Beatrice and Virgil,Yann Martel,"Martel, Yann","","=""1400069262""","=""9781400069262""",0,3.18,Spiegel & Grau,Hardcover,213,2010,2010,"",2016/02/16,to-read,to-read (#23),to-read,"","","",0,0
415,Gravity’s Rainbow,Thomas Pynchon,"Pynchon, Thomas","","=""0143039946""","=""9780143039945""",0,4.01,Penguin Books,Paperback,776,2006,1973,"",2016/02/12,to-read,to-read (#22),to-read,"","","",0,0
11297,Norwegian Wood,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""0375704027""","=""9780375704024""",1,4.01,Vintage Books,Paperback,296,2000,1987,2016/02/02,2016/01/17,"","",read,"","","",1,0
13598725,The Star,Arthur C. Clarke,"Clarke, Arthur C.","","=""""","=""""",0,4.07,"",ebook,6,"",1955,"",2016/01/29,to-read,to-read (#21),to-read,"","","",0,0
17910054,The Sixth Extinction: An Unnatural History,Elizabeth Kolbert,"Kolbert, Elizabeth","","=""0805092994""","=""9780805092998""",5,4.15,Henry Holt and Co. (Georg von Holtzbrinck),Hardcover,336,2014,2014,2016/01/28,2015/12/16,"","",read,"","","",1,0
827,"The Diamond Age: Or, a Young Lady's Illustrated Primer",Neal Stephenson,"Stephenson, Neal","","=""0553380966""","=""9780553380965""",3,4.16,Spectra,Paperback,499,2000,1995,2016/01/19,2016/01/07,"","",read,"","","",1,0
830,Snow Crash,Neal Stephenson,"Stephenson, Neal","","=""0553380958""","=""9780553380958""",3,4.02,Bantam Books,Paperback,438,2000,1992,2016/01/14,2015/12/04,"","",read,"","","",1,0
1282266,Hunter's Run,George R.R. Martin,"Martin, George R.R.","Gardner Dozois, Daniel Abraham","=""006137329X""","=""9780061373299""",2,3.68,Harper Voyager,Hardcover,320,2008,2007,2016/01/10,2016/01/08,"","",read,"","","",1,0
22816087,Seveneves,Neal Stephenson,"Stephenson, Neal","","=""""","=""""",0,4.00,William Morrow,Kindle Edition,872,2015,2015,"",2016/01/07,to-read,to-read (#20),to-read,"","","",0,0
1421335,De voorzitter,Ronald Giphart,"Giphart, Ronald","","=""905759322X""","=""9789057593222""",3,3.00,Podium,Paperback,157,1999,1999,"",2016/01/07,"","",read,"","","",1,0
22674716,De derde persoon,Thomas Heerma van Voss,"Voss, Thomas Heerma van","","=""9400403682""","=""9789400403680""",2,3.86,Thomas Rap,Paperback,192,2014,2014,"",2015/12/05,"","",read,"","","",1,0
4069,Man’s Search for Meaning,Viktor E. Frankl,"Frankl, Viktor E.","Harold S. Kushner, William J. Winslade, Isle Lasch","=""080701429X""","=""9780807014295""",4,4.37,Beacon Press,Paperback,165,2006,1946,2015/12/26,2015/12/04,"","",read,"","","",1,0
11468377,"Thinking, Fast and Slow",Daniel Kahneman,"Kahneman, Daniel","","=""0374275637""","=""9780374275631""",0,4.18,"Farrar, Straus and Giroux",Hardcover,499,2011,2011,"",2015/12/18,to-read,to-read (#19),to-read,"","","",0,0
16631,Steppenwolf,Hermann Hesse,"Hesse, Hermann",Basil Creighton,"=""0140282580""","=""9780140282580""",2,4.13,Penguin,Paperback,256,1999,1927,2015/12/17,2015/12/13,"","",read,"","","",1,0
1904878,Spiral,Andy Remic,"Remic, Andy","","=""1841491470""","=""9781841491479""",1,3.73,"Little, Brown Book Group",Paperback,531,2003,2003,"",2015/12/15,"","",read,"","","",1,0
12502722,Memoirs of an Addicted Brain: A Neuroscientist Examines his Former Life on Drugs,Marc  Lewis,"Lewis, Marc","","=""0385669259""","=""9780385669252""",4,4.04,Doubleday Canada,Hardcover,320,2011,2011,"",2015/12/14,"","",read,"","","",1,0
1062375,99 francs,Frédéric Beigbeder,"Beigbeder, Frédéric","","=""2070315738""","=""9782070315734""",0,3.54,Gallimard,Mass Market Paperback,304,2004,2000,"",2015/12/14,to-read,to-read (#18),to-read,"","","",0,0
13531066,The Fifty Year Sword,Mark Z. Danielewski,"Danielewski, Mark Z.","","=""0307907724""","=""9780307907721""",0,3.59,Pantheon,Hardcover,288,2012,2012,"",2015/12/13,to-read,to-read (#17),to-read,"","","",0,0
592191,Birdy,William Wharton,"Wharton, William","","=""0679734120""","=""9780679734123""",4,4.02,Vintage,Paperback,320,1992,1978,"",2015/12/13,"","",read,"","","",1,0
19063,The Book Thief,Markus Zusak,"Zusak, Markus","","=""""","=""""",5,4.39,Alfred A. Knopf,Kindle Edition,592,2006,2005,2015/12/13,2015/12/04,"","",read,"","","",1,0
320,One Hundred Years of Solitude,Gabriel García Márquez,"Márquez, Gabriel García",Gregory Rabassa,"=""""","=""""",0,4.12,Harper,Mass Market Paperback,417,2003,1967,"",2015/12/11,to-read,to-read (#16),to-read,"","","",0,0
10600242,How to Be a Woman,Caitlin Moran,"Moran, Caitlin","","=""0091940737""","=""9780091940737""",4,3.72,Ebury Press,Paperback,312,2011,2011,"",2015/12/07,"","",read,"","","",1,0
24237785,"Planetfall (Planetfall, #1)",Emma Newman,"Newman, Emma","","=""""","=""""",0,3.72,Ace/Roc,Paperback,336,2015,2015,"",2015/12/07,to-read,to-read (#15),to-read,"","","",0,0
18131,"A Wrinkle in Time (A Wrinkle in Time Quintet, #1)",Madeleine L'Engle,"L'Engle, Madeleine","","=""0440498058""","=""9780440498056""",0,3.98,Yearling Books,Paperback,211,1973,1962,"",2015/12/07,to-read,to-read (#14),to-read,"","","",0,0
23267014,Kom hier dat ik u kus,Griet Op de Beeck,"Beeck, Griet Op de","","=""9044623109""","=""9789044623109""",3,3.96,Prometheus,Paperback,382,2014,2014,2015/12/06,2015/12/04,"","",read,"","","",1,0
444327,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)",J.K. Rowling,"Rowling, J.K.","","=""0747551006""","=""9780747551003""",5,4.50,Bloomsbury Publishing,Hardcover,766,2003,2003,"",2015/12/04,"","",read,"","","",1,0
5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)",J.K. Rowling,"Rowling, J.K.",Mary GrandPré,"=""043965548X""","=""9780439655484""",4,4.58,Scholastic Inc.,Mass Market Paperback,435,2004,1999,"",2015/12/06,"","",read,"","","",1,0
33,"The Lord of the Rings (Middle Earth, #2-4)",J.R.R. Tolkien,"Tolkien, J.R.R.","","=""""","=""""",5,4.53,Houghton Mifflin Harcourt,Paperback,1216,2005,1954,"",2015/12/06,"","",read,"","","",1,0
25782268,Notities uit de jungle,Hanya Yanagihara,"Yanagihara, Hanya","Inger Limburg, Lucie van Rooijen","=""9046817555""","=""9789046817551""",4,3.73,Nieuw Amsterdam,Paperback,416,2015,2013,"",2015/12/04,"","",read,"","","",1,0
13,"The Ultimate Hitchhiker’s Guide to the Galaxy (Hitchhiker's Guide to the Galaxy, #1-5)",Douglas Adams,"Adams, Douglas","","=""0345453743""","=""9780345453747""",4,4.38,Del Rey Books,Paperback,815,2002,1996,"",2015/12/06,"","",read,"","","",1,0
39662,Different Seasons,Stephen         King,"King, Stephen","","=""0751514624""","=""9780751514629""",4,4.35,Warner Books,Mass Market Paperback,560,1995,1982,"",2015/12/04,"","",read,"","","",1,0
2485836,"Return of the Crimson Guard (Novels of the Malazan Empire, #2)",Ian C. Esslemont,"Esslemont, Ian C.","","=""0593058097""","=""9780593058091""",2,4.04,Bantam Press,Hardcover,702,2008,2008,"",2015/12/04,"","",read,"","","",1,0
4914273,Onze oom,Arnon Grunberg,"Grunberg, Arnon","","=""904880132X""","=""9789048801329""",2,2.99,Lebowski,Hardcover,624,2008,2008,"",2015/12/05,"","",read,"","","",1,0
968,"The Da Vinci Code (Robert Langdon, #2)",Dan       Brown,"Brown, Dan","","=""""","=""""",2,3.92,Anchor,Paperback,489,2006,2003,"",2015/12/05,"","",read,"","","",1,0
7571341,De bewaker,Peter Terrin,"Terrin, Peter","","=""9029571497""","=""9789029571494""",3,3.11,De Arbeiderspers,Hardcover,224,2009,2009,"",2015/12/05,"","",read,"","","",1,0
3477772,Het zijn net mensen: Beelden uit het Midden-Oosten,Joris Luyendijk,"Luyendijk, Joris","","=""9057593165""","=""9789057593161""",4,4.16,Podium,Paperback,220,2006,2006,"",2015/12/05,"","",read,"","","",1,0
2767052,"The Hunger Games (The Hunger Games, #1)",Suzanne Collins,"Collins, Suzanne","","=""0439023483""","=""9780439023481""",4,4.34,Scholastic Press,Hardcover,374,2008,2008,"",2015/12/04,"","",read,"","","",1,0
6148028,"Catching Fire (The Hunger Games, #2)",Suzanne Collins,"Collins, Suzanne","","=""0439023491""","=""9780439023498""",3,4.33,Scholastic Press,Hardcover,391,2009,2009,"",2015/12/05,"","",read,"","","",1,0
7260188,"Mockingjay (The Hunger Games, #3)",Suzanne Collins,"Collins, Suzanne","","=""0439023513""","=""9780439023511""",3,4.09,Scholastic Press,Hardcover,390,2010,2010,"",2015/12/05,"","",read,"","","",1,0
5015,Saturday,Ian McEwan,"McEwan, Ian","","=""1400076196""","=""9781400076192""",2,3.64,Anchor,Paperback,289,2006,2005,"",2015/12/04,"","",read,"","","",1,0
469571,"All the Pretty Horses (The Border Trilogy, #1)",Cormac McCarthy,"McCarthy, Cormac","","=""0679744398""","=""9780679744399""",0,4.04,Vintage,Paperback,302,1993,1992,"",2015/12/04,to-read,to-read (#13),to-read,"","","",0,0
13528351,Both Flesh and Not: Essays,David Foster Wallace,"Wallace, David Foster","","=""0316182370""","=""9780316182379""",0,3.86,"Little, Brown and Company",Hardcover,328,2012,2012,"",2015/12/04,to-read,to-read (#12),to-read,"","","",0,0
13589124,Every Love Story Is a Ghost Story: A Life of David Foster Wallace,D.T. Max,"Max, D.T.",Eva Kemper,"=""0670025925""","=""9780670025923""",4,3.75,Viking,Hardcover,356,2012,2012,"",2015/12/04,"","",read,"","","",1,0
6916961,Although of Course You End Up Becoming Yourself: A Road Trip with David Foster Wallace,David Lipsky,"Lipsky, David","","=""030759243X""","=""9780307592439""",3,3.92,Broadway,Paperback,320,2010,2010,"",2015/12/04,"","",read,"","","",1,0
15755066,The Last Answer,Isaac Asimov,"Asimov, Isaac","","=""""","=""""",3,4.13,"","",8,1980,1980,"",2015/12/04,"","",read,"","","",1,0
87632,Ultramarathon Man: Confessions of an All-Night Runner,Dean Karnazes,"Karnazes, Dean","","=""1585424803""","=""9781585424801""",4,4.02,TarcherPerigee,Paperback,295,2006,2005,"",2015/12/04,"","",read,"","","",1,0
807088,"Reaper's Gale (Malazan Book of the Fallen, #7)",Steven Erickson,"Erickson, Steven","","=""0593046323""","=""9780593046326""",5,4.39,Bantam Press,Paperback,910,2007,2007,"",2015/12/04,"","",read,"","","",1,0
13718614,"The Power of Habit: Why We Do What We Do, and How to Change",Charles Duhigg,"Duhigg, Charles","","=""0434020362""","=""9780434020362""",4,4.13,Heinemann Educational Books,Paperback,371,2012,2012,"",2015/12/04,"","",read,"","","",1,0
8722538,"The Crippled God (Malazan Book of the Fallen, #10)",Steven Erikson,"Erikson, Steven","","=""0593046366""","=""9780593046364""",5,4.51,Bantam Press,Paperback,1199,2011,2011,"",2015/12/04,"","",read,"","","",1,0
850963,"Memories of Ice (Malazan Book of the Fallen, #3)",Steven Erikson,"Erikson, Steven","","=""0553813129""","=""9780553813128""",5,4.46,Bantam Books,Mass Market Paperback,1180,2003,2001,"",2015/12/04,"","",read,"","","",1,0
9329527,"Stonewielder (Novels of the Malazan Empire, #3)",Ian C. Esslemont,"Esslemont, Ian C.","","=""0593064453""","=""9780593064450""",2,4.09,Bantam Press,Paperback,640,2010,2010,"",2015/12/04,"","",read,"","","",1,0
850962,"House of Chains (Malazan Book of the Fallen, #4)",Steven Erikson,"Erikson, Steven","","=""0553813137""","=""9780553813135""",5,4.34,BANTAM PAPERBACKS (T,Mass Market Paperback,1040,2003,2002,"",2015/12/04,"","",read,"","","",1,0
14771489,"Elvis, Jesus, and Coca-Cola",Kinky Friedman,"Friedman, Kinky","","=""0571172296""","=""9780571172290""",3,3.74,Faber And Faber Ltd.,Paperback,1,1993,1993,"",2015/12/04,"","",read,"","","",1,0
178112,"I'm a Lebowski, You're a Lebowski",Bill Green,"Green, Bill","Will Russell, Ben Peskoe, Scott Shuffitt","=""1596912464""","=""9781596912465""",4,4.02,Bloomsbury USA,Paperback,256,2007,2007,"",2015/12/04,"","",read,"","","",1,0
1421329,Gala,Ronald Giphart,"Giphart, Ronald","","=""9074336825""","=""9789074336826""",3,2.68,CPNB,Hardcover,89,2003,2003,"",2015/12/04,"","",read,"","","",1,0
8343267,Dust of Dreams (The Malazan Book of the Fallen #9),Steven Erikson,"Erikson, Steven","","=""0765348861""","=""9780765348869""",5,4.30,Tor Fantasy,Mass Market Paperback,1276,2010,2009,"",2015/12/04,"","",read,"","","",1,0
1078784,De helaasheid der dingen,Dimitri Verhulst,"Verhulst, Dimitri","","=""9025427731""","=""9789025427733""",4,3.80,Contact,Paperback,207,2006,2006,"",2015/12/04,"","",read,"","","",1,0
850960,"Gardens of the Moon (The Malazan Book of the Fallen, #1)",Steven Erikson,"Erikson, Steven","","=""0553812173""","=""9780553812176""",5,3.92,Bantam Press,Mass Market Paperback,736,2000,1999,"",2015/12/04,"","",read,"","","",1,0
816276,A Heartbreaking Work of Staggering Genius,Dave Eggers,"Eggers, Dave","","=""0330484559""","=""9780330484558""",3,3.69,Picador,Paperback,501,2001,2000,"",2015/12/04,"","",read,"","","",1,0
9516562,De Literaire kring,Marjolijn Februari,"Februari, Marjolijn","","=""9044615572""","=""9789044615579""",3,2.81,Uitgeverij Prometheus Bv Vassallucci,Paperback,253,2010,2007,"",2015/12/04,"","",read,"","","",1,0
6335730,How Fiction Works,James  Wood,"Wood, James","","=""1845950933""","=""9781845950934""",5,3.99,Vintage,Paperback,194,2009,2008,"",2015/12/04,"","",read,"","","",1,0
20403573,Vogelman,Mo Hayder,"Hayder, Mo",Bob Snoijink,"=""9024545323""","=""9789024545322""",2,3.89,Poema Pocket,Paperback,349,2002,1999,"",2015/12/04,"","",read,"","","",1,0
540020,The Day of the Jackal,Frederick Forsyth,"Forsyth, Frederick","","=""""","=""""",4,4.27,Bantam,Mass Market Paperback,358,1979,1971,"",2015/12/04,"","",read,"","","",1,0
1808533,The Negotiator,Frederick Forsyth,"Forsyth, Frederick","","=""0552135542""","=""9780552135542""",2,4.01,Corgi,Mass Market Paperback,512,1989,1989,"",2015/12/04,"","",read,"","","",1,0
1182781,"Toll the Hounds (Malazan Book of the Fallen, #8)",Steven Erikson,"Erikson, Steven","","=""0593046382""","=""9780593046388""",5,4.37,Bantam Press,Paperback,923,2008,2008,"",2015/12/04,"","",read,"","","",1,0
10075636,"The First Collected Tales of Bauchelain and Korbal Broach (The Tales of Bauchelain and Korbal Broach, #1-3)",Steven Erikson,"Erikson, Steven","","=""0553824376""","=""9780553824377""",3,3.98,Bantam,Mass Market Paperback,395,2011,2009,"",2015/12/04,"","",read,"","","",1,0
850961,"The Bonehunters (Malazan Book of the Fallen, #6)",Steven Erikson,"Erikson, Steven","","=""0593046307""","=""9780593046302""",5,4.48,Bantam Press,Paperback,891,2006,2006,"",2015/12/04,"","",read,"","","",1,0
1746511,Pig Island,Mo Hayder,"Hayder, Mo","","=""0593049721""","=""9780593049723""",3,3.37,Bantam Press,Paperback,352,2006,2006,"",2015/12/04,"","",read,"","","",1,0
345299,"Midnight Tides (Malazan Book of the Fallen, #5)",Steven Erikson,"Erikson, Steven","","=""0553813145""","=""9780553813142""",5,4.42,Bantam,Mass Market Paperback,960,2005,2004,"",2015/12/04,"","",read,"","","",1,0
869732,The Beach,Alex Garland,"Garland, Alex","","=""0140288945""","=""9780140288940""",4,3.97,Penguin Books Ltd,Paperback,448,2000,1996,"",2015/12/04,"","",read,"","","",1,0
317457,Making History,Stephen Fry,"Fry, Stephen","","=""0099457067""","=""9780099457060""",2,3.93,ARROW (RAND),Paperback,575,2004,1996,"",2015/12/04,"","",read,"","","",1,0
8153621,De gevangene,John Grisham,"Grisham, John",Hugo Kuipers,"=""9022991725""","=""9789022991725""",2,3.86,A.W. Bruna Uitgevers ,Paperback,332,2006,2006,"",2015/12/04,"","",read,"","","",1,0
458394,"Night of Knives (Novels of the Malazan Empire, #1)",Ian C. Esslemont,"Esslemont, Ian C.","","=""0593057813""","=""9780593057810""",4,3.82,Bantam Press,Hardcover,304,2007,2004,"",2015/12/04,"","",read,"","","",1,0
349347,"American Gods (American Gods, #1)",Neil Gaiman,"Gaiman, Neil","","=""""","=""""",3,4.11,HarperTorch,Mass Market Paperback,592,2002,2001,"",2015/12/04,"","",read,"","","",1,0
375802,"Ender’s Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott","","=""0812550706""","=""9780812550702""",4,4.31,Tor,Mass Market Paperback,324,2004,1985,"",2015/12/04,"","",read,"","","",1,0
3240483,Always Looking Up: The Adventures of an Incurable Optimist,Michael J. Fox,"Fox, Michael J.","","=""1401303382""","=""9781401303389""",4,3.82,Hyperion,Hardcover,276,2008,2008,"",2015/12/04,"","",read,"","","",1,0
277412,Broken Music: A Memoir,Sting,"Sting, Sting","","=""0385338651""","=""9780385338653""",3,3.87,Dial Press Trade Paperback,Paperback,337,2005,2003,"",2015/12/04,"","",read,"","","",1,0
619078,Gimmick!,Joost Zwagerman,"Zwagerman, Joost","","=""9029558636""","=""9789029558631""",3,3.12,Arbeiderspers ,Hardcover,237,2003,1989,"",2015/12/04,"","",read,"","","",1,0
68428,"The Final Empire (Mistborn, #1)",Brandon Sanderson,"Sanderson, Brandon","","=""""","=""9780765311788""",3,4.48,Tor Books,Hardcover,541,2006,2006,"",2015/12/04,"","",read,"","","",1,0
6320534,Under the Dome,Stephen         King,"King, Stephen","","=""1439148503""","=""9781439148501""",2,3.92,Scribner,Hardcover,1074,2009,2009,"",2015/12/04,"","",read,"","","",1,0
14064,I Am Legend,Richard Matheson,"Matheson, Richard","","=""1857988094""","=""9781857988093""",5,4.06,Millennium,Paperback,160,1999,1954,"",2015/12/04,"","",read,"","","",1,0
14653803,The War of Art: Break Through the Blocks and Win Your Inner Creative Battles,Steven Pressfield,"Pressfield, Steven",Shawn Coyne,"=""1936891026""","=""9781936891023""",4,3.99,Black Irish Entertainment LLC,Paperback,165,2012,2002,"",2015/12/04,"","",read,"","","",1,0
22549,The Dark Tower (The Dark Tower #7),Stephen         King,"King, Stephen","","=""0340827211""","=""9780340827215""",5,4.28,Hodder & Stoughton,Hardcover,686,2004,2004,"",2015/12/04,"","",read,"","","",1,0
36320,Tales of the Cthulhu Mythos,Jim Turner,"Turner, Jim","H.P. Lovecraft, Clark Ashton Smith, Robert E. Howard, Frank Belknap Long, August Derleth, Robert Bloch, Henry Kuttner, Fritz Leiber, Brian Lumley, Ramsey Campbell, Colin Wilson, Joanna Russ, Karl Edward Wagner, Philip José Farmer, Stephen         King, Richard A. Lupoff","=""034542204X""","=""9780345422040""",4,4.22,Del Rey,Paperback,462,1998,1990,"",2015/12/04,"","",read,"","","",1,0
25796809,Moordlust,Daniel Hecht,"Hecht, Daniel",Robert Vernooy,"=""9024547415""","=""9789024547418""",2,3.27,Uitgeverij Luitingh ~ Sijthoff,Paperback,448,2006,2000,"",2015/12/04,"","",read,"","","",1,0
8794543,The Case for Working with Your Hands or Why Office Work Is Bad for Us and Fixing Things Feels Good,Matthew B. Crawford,"Crawford, Matthew B.","","=""0141047291""","=""9780141047294""",4,3.75,Penguin,Paperback,246,2010,2009,"",2015/12/04,"","",read,"","","",1,0
3029284,Rosie,Stephen         King,"King, Stephen","Hugo Timmerman, Lucien Duzee","=""9024507588""","=""9789024507580""",2,3.75,Poema Pocket,Mass Market Paperback,459,1999,1995,"",2015/12/04,"","",read,"","","",1,0
21947946,Het Boek Ont,Anton Valens,"Valens, Anton","","=""9025441394""","=""9789025441395""",3,3.36,Uitgeverij Augustus,Paperback,352,2013,2012,"",2015/12/04,"","",read,"","","",1,0
11571188,De vierde hand,John Irving,"Irving, John",Sjaak Commandeur,"=""9023410270""","=""9789023410270""",2,3.33,De Bezige Bij,Paperback,0,"",2001,"",2015/12/04,"","",read,"","","",1,0
6279562,Het diner,Herman Koch,"Koch, Herman","","=""9041413685""","=""9789041413680""",2,3.21,Anthos,Hardcover,300,2009,2009,"",2015/12/04,"","",read,"","","",1,0
864090,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck","","=""0099283336""","=""9780099283331""",4,4.18,Vintage,Paperback,208,1997,1996,"",2015/12/04,"","",read,"","","",1,0
904698,The Blind Watchmaker,Richard Dawkins,"Dawkins, Richard","","=""0140080562""","=""9780140080568""",5,4.09,Penguin Books,Paperback,332,1988,1986,"",2015/12/04,"","",read,"","","",1,0
539810,"Children of the Mind (Ender's Saga, #4)",Orson Scott Card,"Card, Orson Scott","","=""0812522397""","=""9780812522396""",3,3.78,Tor Science Fiction,Mass Market Paperback,370,1997,1996,"",2015/12/04,"","",read,"","","",1,0
45486,"His Dark Materials (His Dark Materials, #1-3)",Philip Pullman,"Pullman, Philip","","=""0375847227""","=""9780375847226""",4,4.29,Alfred A. Knopf,Paperback,933,2007,2000,"",2015/12/04,"","",read,"","","",1,0
4763107,Godverdomse dagen op een godverdomse bol,Dimitri Verhulst,"Verhulst, Dimitri","","=""902542953X""","=""9789025429539""",4,3.08,Contact,Hardcover,180,2008,2008,"",2015/12/04,"","",read,"","","",1,0
18487465,"The Hydrogen Sonata (Culture, #10)",Iain M. Banks,"Banks, Iain M.","","=""0356501493""","=""9780356501499""",2,4.20,Orbit,Paperback,630,2013,2012,"",2015/12/04,"","",read,"","","",1,0
18902168,Butcher's Crossing,John  Williams,"Williams, John",Edzard Krol,"=""9048816742""","=""9789048816743""",2,4.18,Lebowski,Paperback,334,2013,1960,"",2015/12/04,"","",read,"","","",1,0
9438098,Matilda,Roald Dahl,"Dahl, Roald","Quentin Blake, Huberte Vriesendorp","=""902613195X""","=""9789026131950""",5,4.33,De Fontein,Hardcover,206,2006,1988,"",2015/12/04,"","",read,"","","",1,0
7142551,God is gek: de dictatuur van het atheïsme,Kluun,"Kluun, Kluun","","=""9025960251""","=""9789025960254""",2,2.66,Ten Have,Paperback,59,2009,2009,"",2015/12/04,"","",read,"","","",1,0
6185,Wuthering Heights,Emily Brontë,"Brontë, Emily","Richard J. Dunn, Charlotte Brontë, John Bugg, Robert Heindel","=""""","=""""",2,3.89,Norton,Paperback,464,2002,1847,"",2015/12/04,"","",read,"","","",1,0
43763,"Interview with the Vampire (The Vampire Chronicles, #1)",Anne Rice,"Rice, Anne","","=""0345476875""","=""9780345476876""",4,4.02,Ballantine Books,Paperback,346,2004,1976,"",2015/12/04,"","",read,"","","",1,0
470016,Are You Experienced?,William Sutcliffe,"Sutcliffe, William","","=""0140283587""","=""9780140283587""",3,3.58,Penguin Books,Paperback,233,1999,1997,"",2015/12/04,"","",read,"","","",1,0
881966,Girl With Curious Hair,David Foster Wallace,"Wallace, David Foster","","=""0349111022""","=""9780349111025""",3,3.85,Abacus,Paperback,373,1997,1988,"",2015/12/04,"","",read,"","","",1,0
